title,url,date
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 21 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-21-de-agosto-de-2025?idiom=es,"jueves, 21 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 20 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-20-de-agosto-de-2025?idiom=es,"miércoles, 20 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 19 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-agosto-de-2025?idiom=es,"martes, 19 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 18 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-agosto-de-2025?idiom=es,"lunes, 18 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Inauguración: Unidad de Medicina Familiar No. 93 del IMSS. Ecatepec, Estado de México",https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-unidad-de-medicina-familiar-no-93-del-imss-ecatepec-estado-de-mexico?idiom=es,"domingo, 17 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Inauguración: Centro Libre para las Mujeres. Calakmul, Campeche",https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-centro-libre-para-las-mujeres-calakmul-campeche?idiom=es,"sábado, 16 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Encuentro México-Belice-Guatemala, conferencia de prensa y firma de acuerdos. Calakmul, Campeche",https://www.gob.mx/presidencia/es/articulos/version-estenografica-encuentro-mexico-belice-guatemala-conferencia-de-prensa-y-firma-de-acuerdos-calakmul-campeche?idiom=es,"viernes, 15 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Encuentro bilateral México-Guatemala, mensaje a medios de comunicación. Petén, Guatemala",https://www.gob.mx/presidencia/es/articulos/version-estenografica-encuentro-bilateral-mexico-guatemala-mensaje-a-medios-de-comunicacion-peten-guatemala?idiom=es,"viernes, 15 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 15 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-15-de-agosto-de-2025?idiom=es,"viernes, 15 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Día del Cine Mexicano. Álvaro Obregón, Ciudad de México",https://www.gob.mx/presidencia/es/articulos/version-estenografica-dia-del-cine-mexicano-alvaro-obregon-ciudad-de-mexico?idiom=es,"jueves, 14 de agosto de 2025Fecha de publicación"
